vendor_id,vendor_name,vendor_type,location,VPI_Score,VPI_Category,low_vpi_risk_prob,risk_level,deterioration_risk_flag,avg_delay_days,delay_frequency,rejection_rate_pct,avg_payment_delay,payment_risk_ratio,penalty_cases,contract_value_lakhs,last_delivery_month,Action_Priority,Action_Owner,Action_Status,Action_DueDate,Recommended_Action,Action_Reason,ops_priority_score,scm_priority_score,wc_exposure_lakhs_base,msme_flag,relationship_years,max_delay_days,avg_planned_days,total_invoice_amount,risk_target
V0069,Vendor_V0069,Infra,Mumbai,72.48,Medium,7.429543653317703e-05,Low,0,2.9166666666666665,0.625,1.92,5.666666666666667,0.0,2,361,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.5177190476190476,2.7172547945205485,0.6725479452054796,0,3,9,35.708333333333336,932,0
V0070,Vendor_V0070,Services,Hyderabad,54.36,Medium,0.07539053879819202,Low,0,3.125,0.7916666666666666,3.68,7.333333333333333,0.0833333333333333,2,495,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.7059983709273185,3.811009132420091,1.1934246575342464,0,5,9,34.458333333333336,1264,0
V0071,Vendor_V0071,Services,Chennai,69.08,Medium,4.192138856243887e-05,Low,0,1.7916666666666667,0.5416666666666666,2.43,7.136363636363637,0.0909090909090909,2,82,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,0.992621177944862,3.648784308841843,0.19238854296388544,0,11,9,34.875,1156,0
V0072,Vendor_V0072,Infra,Mumbai,63.24,Medium,0.030661599294853042,Low,0,1.5833333333333333,0.4166666666666667,5.51,7.227272727272727,0.0454545454545454,2,720,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,1.0062461152882207,3.6824420921544205,1.7107845579078453,0,8,8,32.958333333333336,1574,0
V0073,Vendor_V0073,Infra,Chennai,36.13,Low,0.9995277877981695,Critical,1,3.9583333333333335,0.75,7.96,8.083333333333334,0.125,1,379,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,2.1937968671679196,4.275720547945205,1.0072054794520549,0,10,10,36.54166666666666,1109,1
V0074,Vendor_V0074,Services,Pune,62.9,Medium,0.05787040720316473,Low,0,5.916666666666667,0.8333333333333334,1.08,6.913043478260869,0.0,0,580,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Severe delivery delay + Payment delays,2.8979075187969925,3.2426908874329956,1.3182132221560452,1,7,16,35.25,1310,0
V0075,Vendor_V0075,OEM,Delhi,57.36,Medium,0.024413956689791193,Low,0,4.0,0.7916666666666666,4.79,4.88,0.04,1,346,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,2.1237125313283207,2.4915116712328773,0.5551167123287671,0,7,13,37.29166666666666,1473,0
V0076,Vendor_V0076,OEM,Mumbai,40.1,Low,0.9992838827055438,Critical,1,5.625,0.7083333333333334,5.02,6.214285714285714,0.0357142857142857,5,788,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.8728901002506264,3.1824211350293545,1.6099256360078278,0,12,15,36.125,1689,1
V0077,Vendor_V0077,Services,Hyderabad,37.15,Low,0.9998077423413535,Critical,1,4.208333333333333,0.7916666666666666,7.4,6.777777777777778,0.0,4,755,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,2.3213890977443605,3.318237442922374,1.6823744292237444,1,7,11,34.666666666666664,2061,1
V0078,Vendor_V0078,Infra,Pune,49.38,Low,0.7325862663258083,High,1,3.625,0.75,4.54,7.576923076923077,0.0384615384615384,3,160,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Penalty exposure,1.9274750626566417,3.684087460484721,0.3985669125395153,0,8,12,33.291666666666664,1557,1
V0079,Vendor_V0079,Infra,Chennai,39.88,Low,0.9690903795874574,Critical,1,4.75,0.875,4.81,7.0,0.1739130434782608,2,234,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.471461654135338,3.912547706968433,0.5385205479452055,1,1,12,34.75,1231,1
V0080,Vendor_V0080,Infra,Bangalore,64.89,Medium,0.0020034572803374466,Low,0,1.7916666666666667,0.5,4.3,6.64,0.08,2,454,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,1.0636961152882205,3.467108821917808,0.9910882191780822,0,4,5,37.583333333333336,1894,0
V0081,Vendor_V0081,Services,Pune,65.39,Medium,0.0014791647701748603,Low,0,2.75,0.625,2.88,6.76,0.04,2,742,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.4953912280701755,3.4469069589041097,1.6490695890410958,0,13,12,38.54166666666666,1800,0
V0082,Vendor_V0082,OEM,Mumbai,76.91,High,5.3813935527393346e-06,Low,0,2.0416666666666665,0.5833333333333334,1.39,6.260869565217392,0.0,2,337,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.098231954887218,2.9867583085169747,0.693670041691483,1,6,7,36.16666666666666,1478,0
V0083,Vendor_V0083,Infra,Chennai,81.73,High,7.001284099400504e-07,Low,0,0.6666666666666666,0.3333333333333333,3.86,6.0,0.05,0,51,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Payment delays + Moderate quality risk,0.4856621553884712,2.8850602739726026,0.1006027397260274,1,9,6,32.416666666666664,1431,0
V0084,Vendor_V0084,Infra,Delhi,59.58,Medium,0.004039556196174272,Low,0,4.875,0.9166666666666666,1.37,6.241379310344827,0.0689655172413793,1,689,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,2.4613537593984964,3.291380066131318,1.413800661313179,1,13,10,34.583333333333336,1842,0
V0085,Vendor_V0085,Infra,Pune,64.55,Medium,0.0024791273876516836,Low,0,1.375,0.5416666666666666,4.85,7.333333333333333,0.074074074074074,1,304,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Payment delays,0.8916309523809524,3.7325524099441907,0.7329315068493151,1,2,7,34.791666666666664,1506,0
V0086,Vendor_V0086,Infra,Mumbai,73.0,Medium,3.4798915554969676e-05,Low,0,2.2916666666666665,0.7083333333333334,3.15,5.789473684210527,0.0,0,324,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,1.2877174185463658,2.666932948810383,0.6166979091564528,1,1,7,36.75,1082,0
V0087,Vendor_V0087,OEM,Hyderabad,49.63,Low,0.7409000335071625,High,1,3.333333333333333,0.6666666666666666,4.74,7.333333333333333,0.037037037037037,4,448,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Penalty exposure,1.8036035087719298,3.637640588533739,1.0801095890410959,0,13,11,37.208333333333336,1923,1
V0088,Vendor_V0088,OEM,Bangalore,60.96,Medium,0.002855778796255208,Low,0,3.458333333333333,0.7083333333333334,1.94,7.105263157894737,0.1052631578947368,2,496,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.7871943609022556,3.781653929343908,1.158644556596972,0,10,11,35.208333333333336,1116,0
V0089,Vendor_V0089,Services,Chennai,54.29,Medium,0.2756184364528662,Low,0,2.9166666666666665,0.5833333333333334,7.53,5.961538461538462,0.0769230769230769,0,305,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,High rejection / quality risk + Moderate delivery delay,1.6741769423558897,3.0117017913593256,0.5977871443624868,1,12,12,34.125,1683,0
V0090,Vendor_V0090,OEM,Pune,39.08,Low,0.9930339361421976,Critical,1,3.208333333333333,0.7083333333333334,7.26,8.3125,0.125,2,163,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.81342969924812,4.322670890410958,0.44545890410958905,1,14,9,35.125,1084,1
V0091,Vendor_V0091,Infra,Pune,59.5,Medium,0.04965514934026084,Low,0,4.583333333333333,0.875,2.33,7.296296296296297,0.037037037037037,0,443,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,2.3351568922305765,3.5192290208016237,1.0626605783866059,1,2,11,34.291666666666664,1867,0
V0092,Vendor_V0092,OEM,Delhi,55.07,Medium,0.04512540337869332,Low,0,4.0,0.6666666666666666,3.4,6.0,0.1,3,38,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,2.037714285714286,3.157495890410959,0.07495890410958904,0,7,12,34.5,1090,0
V0093,Vendor_V0093,Services,Delhi,45.65,Low,0.9019771474873739,Critical,1,3.9583333333333335,0.875,5.29,7.272727272727272,0.0454545454545454,2,37,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.1172682957393483,3.5406650062266496,0.08846824408468243,0,3,11,37.0,1248,1
V0094,Vendor_V0094,OEM,Hyderabad,64.57,Medium,0.007436596332057719,Low,0,4.708333333333333,0.7916666666666666,1.67,6.344827586206897,0.0,1,788,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,2.376556766917293,3.119546905999056,1.6437449220595182,1,10,15,36.5,1857,0
V0095,Vendor_V0095,Services,Bangalore,64.08,Medium,0.0068706187282835075,Low,0,2.583333333333333,0.625,3.48,7.3125,0.0625,1,609,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,1.430057894736842,3.7557852739726028,1.4641027397260273,0,2,8,34.416666666666664,776,0
V0096,Vendor_V0096,OEM,Hyderabad,71.45,Medium,2.1605501932139068e-05,Low,0,1.875,0.5,2.76,5.652173913043479,0.0434782608695652,3,390,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,1.0509860902255639,2.868123883263848,0.7247170935080407,1,14,7,36.125,1287,0
V0097,Vendor_V0097,OEM,Mumbai,46.54,Low,0.9581471320949154,Critical,1,2.833333333333333,0.6666666666666666,7.41,7.0,0.0,3,194,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.6427887218045112,3.294646575342466,0.44646575342465755,1,11,9,33.458333333333336,984,1
V0098,Vendor_V0098,OEM,Mumbai,51.85,Medium,0.7790613113915699,High,1,2.333333333333333,0.5,6.97,7.0,0.04,3,213,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Penalty exposure,1.3724458646616542,3.4390191780821917,0.49019178082191783,0,7,9,34.416666666666664,1357,0
V0099,Vendor_V0099,Infra,Hyderabad,40.1,Low,0.9927648118506652,Critical,1,5.25,0.875,5.06,8.263157894736842,0.1578947368421052,0,521,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.7219441102756896,4.412590338860851,1.415377072819034,1,13,13,35.25,1078,1
V0100,Vendor_V0100,Infra,Bangalore,41.63,Low,0.9834146549052895,Critical,1,5.625,0.9166666666666666,4.64,8.0,0.12,0,132,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.8620540100250627,4.054717808219179,0.3471780821917808,1,13,16,31.58333333333333,1366,1
V0101,Vendor_V0101,Infra,Hyderabad,41.33,Low,0.9762450822405733,Critical,1,2.583333333333333,0.7083333333333334,7.52,7.137931034482759,0.1034482758620689,3,133,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.5380999999999998,3.7053492678318376,0.3121133679735475,0,2,8,35.625,1781,1
V0102,Vendor_V0102,OEM,Bangalore,48.54,Low,0.9093727184352003,Critical,1,1.8333333333333333,0.5833333333333334,7.53,7.48,0.04,3,241,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.1826669172932331,3.6652661917808222,0.5926619178082193,1,3,5,36.958333333333336,1421,1
V0103,Vendor_V0103,Infra,Bangalore,50.97,Medium,0.8142970715482083,Critical,1,3.4166666666666665,0.7083333333333334,7.79,5.375,0.0,1,697,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.9565383458646615,2.641918493150685,1.2316849315068494,0,11,11,31.541666666666668,959,0
V0104,Vendor_V0104,OEM,Chennai,57.57,Medium,0.004724612591523512,Low,0,2.583333333333333,0.7083333333333334,1.88,7.416666666666667,0.125,4,663,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.402108020050125,4.036663013698631,1.6166301369863016,1,7,8,32.25,1510,0
V0105,Vendor_V0105,Services,Bangalore,79.3,High,6.21094810392589e-07,Low,0,0.7916666666666666,0.3333333333333333,2.12,7.6923076923076925,0.1538461538461538,0,283,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Payment delays,0.5042484962406015,4.071570073761855,0.7157007376185458,0,14,5,34.416666666666664,1681,0
V0106,Vendor_V0106,Infra,Delhi,63.25,Medium,0.0014990298185221303,Low,0,1.5416666666666667,0.4583333333333333,5.74,6.125,0.125,1,74,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Payment delays,0.9622532581453636,3.308651369863014,0.149013698630137,1,4,7,35.625,1082,0
V0107,Vendor_V0107,OEM,Bangalore,44.9,Low,0.818090484075523,Critical,1,3.583333333333333,0.7916666666666666,4.79,7.444444444444445,0.1111111111111111,3,662,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.9560120300751875,4.000912633181127,1.6202374429223745,0,13,10,33.166666666666664,904,1
V0108,Vendor_V0108,Services,Bangalore,74.02,Medium,1.0305184140773246e-05,Low,0,2.583333333333333,0.5416666666666666,1.13,6.115384615384615,0.0769230769230769,2,797,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.3546706766917294,3.2813936775553216,1.6023983140147522,0,14,11,37.54166666666666,1647,0
V0109,Vendor_V0109,Infra,Bangalore,60.68,Medium,0.0058738632801163225,Low,0,3.4166666666666665,0.75,1.43,7.684210526315789,0.1052631578947368,2,477,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.7602872180451128,4.046821052631579,1.2050526315789474,1,1,9,33.083333333333336,1166,0
V0110,Vendor_V0110,Infra,Mumbai,44.46,Low,0.8832119952996156,Critical,1,5.625,0.9583333333333334,7.22,3.411764705882353,0.0,1,181,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.950857518796993,1.6555964544721997,0.20302336825141015,0,13,13,35.666666666666664,1110,1
V0111,Vendor_V0111,Infra,Delhi,49.06,Low,0.4395002974565489,Moderate,0,1.8333333333333333,0.625,7.08,6.391304347826087,0.0434782608695652,4,399,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,High rejection / quality risk + Penalty exposure,1.1873999999999998,3.212100774270399,0.8383990470518166,0,14,5,37.083333333333336,1531,1
V0112,Vendor_V0112,Infra,Delhi,53.22,Medium,0.13539043330916864,Low,0,3.75,0.75,3.5,7.3,0.1,2,106,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.949141604010025,3.7604400000000004,0.2544,1,5,9,35.791666666666664,1160,0
V0113,Vendor_V0113,Services,Hyderabad,47.37,Low,0.902302968678335,Critical,1,2.583333333333333,0.6666666666666666,7.24,7.724137931034483,0.0344827586206896,2,74,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.51766992481203,3.7153435994331603,0.187918752952291,1,12,11,35.125,1758,1
V0114,Vendor_V0114,Services,Chennai,41.21,Low,0.9902740073965307,Critical,1,3.7083333333333335,0.75,5.16,9.642857142857142,0.1785714285714285,1,495,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.004565037593985,5.2212133072407045,1.569275929549902,0,9,14,34.041666666666664,1975,1
V0115,Vendor_V0115,OEM,Bangalore,53.97,Medium,0.22889979602865407,Low,0,1.25,0.5,6.64,7.115384615384615,0.0384615384615384,4,197,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,0.8740433583959899,3.482622760800843,0.4608429926238145,1,8,5,32.458333333333336,1759,0
V0116,Vendor_V0116,Services,Pune,45.43,Low,0.5152454860898061,Moderate,0,3.5,0.75,3.99,6.730769230769231,0.1153846153846153,5,410,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.8703892230576442,3.623419388830347,0.9072708113804006,0,12,8,35.416666666666664,1818,1
V0117,Vendor_V0117,Services,Chennai,63.66,Medium,0.0020442942865138525,Low,0,2.625,0.5416666666666666,1.79,8.454545454545455,0.1363636363636363,2,368,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.3663409774436093,4.484106600249065,1.0228841843088419,0,9,12,32.625,1183,0
V0118,Vendor_V0118,Infra,Chennai,53.77,Medium,0.16742677363804218,Low,0,1.9583333333333333,0.5,4.04,9.96551724137931,0.1724137931034483,2,27,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,1.1041417293233085,5.196777137458668,0.08846102975909305,0,10,9,36.625,1767,0
V0119,Vendor_V0119,Services,Delhi,57.47,Medium,0.10553237848354005,Low,0,3.875,0.75,4.2,7.535714285714286,0.0357142857142857,0,332,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Moderate delivery delay + Payment delays,2.0405520050125316,3.5983242661448145,0.8225283757338552,1,14,9,36.625,1763,0
V0120,Vendor_V0120,OEM,Chennai,64.67,Medium,0.0037947111723451343,Low,0,1.9583333333333333,0.5416666666666666,4.86,5.590909090909091,0.0,3,778,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Payment delays,1.1841302005012533,2.7589138231631383,1.430047322540473,1,9,8,34.75,1221,0
V0121,Vendor_V0121,Services,Bangalore,62.52,Medium,0.0058185292037990655,Low,0,3.125,0.625,1.74,8.15,0.1,2,462,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.6123973684210526,4.241290684931506,1.2379068493150687,1,7,13,35.75,1446,0
V0122,Vendor_V0122,Services,Bangalore,40.8,Low,0.9913554823375431,Critical,1,2.083333333333333,0.5833333333333334,7.94,6.55,0.1,5,786,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.3416147869674186,3.566759178082192,1.6925917808219177,1,4,7,31.45833333333333,1352,1
V0123,Vendor_V0123,Infra,Mumbai,55.82,Medium,0.08440122370224455,Low,0,2.833333333333333,0.5416666666666666,2.71,7.0,0.0689655172413793,6,347,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.4863751879699247,3.571236844591403,0.7985753424657535,0,5,10,33.25,1819,0
V0124,Vendor_V0124,Infra,Bangalore,56.56,Medium,0.019660753739994413,Low,0,3.208333333333333,0.75,2.39,7.454545454545454,0.0909090909090909,3,73,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.6700239348370927,3.790618181818182,0.1789090909090909,0,1,10,32.666666666666664,1393,0
V0125,Vendor_V0125,Infra,Bangalore,58.8,Medium,0.06257165951299225,Low,0,3.0,0.5416666666666666,4.69,6.086956521739131,0.0434782608695652,3,780,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.6479055137844614,3.147397260273973,1.5609291244788568,0,14,10,31.0,1496,0
V0126,Vendor_V0126,OEM,Delhi,35.87,Low,0.998979366791924,Critical,1,4.541666666666667,0.7916666666666666,4.76,8.823529411764707,0.1764705882352941,3,258,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.361048746867168,4.763078162771959,0.7484286865431105,0,1,13,33.666666666666664,1098,1
V0127,Vendor_V0127,Services,Bangalore,57.32,Medium,0.04140180837340337,Low,0,3.333333333333333,0.75,4.08,6.346153846153846,0.0384615384615384,2,248,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.7879388471177946,3.1421275026343523,0.5174288724973657,0,3,8,34.416666666666664,1600,0
V0128,Vendor_V0128,Services,Mumbai,54.5,Medium,0.8447669312052212,Critical,1,2.208333333333333,0.4583333333333333,6.4,8.076923076923077,0.0,3,598,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,1.3148853383458645,3.8934099051633297,1.587945205479452,1,13,9,31.791666666666668,1617,0
V0129,Vendor_V0129,Infra,Pune,53.61,Medium,0.21299019875959524,Low,0,2.833333333333333,0.7083333333333334,4.62,8.296296296296296,0.037037037037037,2,70,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.5596526315789472,3.9820558092338914,0.19092846270928462,0,14,7,33.875,1896,0
V0130,Vendor_V0130,OEM,Delhi,52.84,Medium,0.7828616430131123,High,1,4.375,0.75,5.27,7.0,0.0434782608695652,0,628,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Moderate delivery delay,2.316198370927318,3.4466999404407384,1.4452602739726028,0,8,11,37.5,1358,0
V0131,Vendor_V0131,OEM,Pune,39.72,Low,0.9688884070659406,Critical,1,3.7083333333333335,0.7083333333333334,6.07,7.578947368421052,0.2105263157894736,2,623,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Penalty exposure,2.031551754385965,4.4026018745493865,1.5523345349675557,0,14,10,38.0,1125,1
V0132,Vendor_V0132,Infra,Delhi,65.6,Medium,0.0007985802382847624,Low,0,3.625,0.75,1.18,6.727272727272728,0.0454545454545454,2,283,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Penalty exposure + Moderate delivery delay,1.834381829573935,3.3489549190535493,0.6259128268991284,1,2,11,38.41666666666666,1643,0
V0133,Vendor_V0133,Infra,Hyderabad,49.99,Low,0.6978690594187877,High,0,3.7083333333333335,0.6666666666666666,4.99,6.961538461538462,0.1153846153846153,2,437,2024-12-31,P1 (High),Vendor Manager,Open,2026-04-10,Intervene within 30 days: stabilize plan + clear backlog,Predicted deterioration risk + Penalty exposure,1.9791642857142857,3.736555742887249,1.000172813487882,1,4,10,34.458333333333336,1695,1
V0134,Vendor_V0134,Infra,Chennai,37.34,Low,0.9944713326396416,Critical,1,2.708333333333333,0.7916666666666666,7.19,8.666666666666666,0.1481481481481481,2,115,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,1.5999888471177943,4.5512856418061896,0.3276712328767123,0,2,8,34.833333333333336,1732,1
V0135,Vendor_V0135,Services,Hyderabad,73.36,Medium,3.594016715162892e-06,Low,0,3.208333333333333,0.7083333333333334,1.12,5.64,0.04,1,107,2024-12-31,P2 (Medium),Ops/SCM SPOC,Open,2026-05-10,Preventive fixes: improve discipline + monitor weekly,Penalty exposure + Moderate delivery delay,1.6257209273182955,2.7978404383561646,0.1984043835616438,0,14,13,33.791666666666664,1491,0
V0136,Vendor_V0136,Infra,Bangalore,38.0,Low,0.9910125328704907,Critical,1,5.791666666666667,1.0,3.84,7.5,0.125,2,97,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + Severe delivery delay,2.9275276942355895,3.9364178082191783,0.23917808219178083,1,5,12,35.333333333333336,1202,1
V0137,Vendor_V0137,OEM,Pune,27.19,Low,0.9999859704938944,Critical,1,3.7083333333333335,0.75,7.48,8.882352941176471,0.1176470588235294,5,307,2024-12-31,P0 (Critical),Ops+SCM Head,Open,2026-03-18,War-room: Ops+SCM leadership review (weekly),Predicted deterioration risk + High rejection / quality risk,2.062385588972431,4.598474456083803,0.8965092667203868,0,9,12,32.875,1183,1
